since release of Allies,,,"games with strong players (mu>1.8 for one, or mu>1.3 for both)",,,,,,,,,,,,,,,,,,,,,,,,,all players,,,,,,,,,,,,,,,,,,,,,,,,,card classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name,kingdom card,expansion,games,banned,Province ending,3-pile ending,resignation,turns,w/o resignation,Province ending,3-pile ending,resignation,VP winner,w/o resignation,VP loser,w/o resignation,decisions (per player),time (minutes),empty pile,in deck,in deck %,winner in deck,winner in deck %,loser in deck,loser in deck %,skill multiplier,first player win rate,games,banned,Province ending,3-pile ending,resignation,turns,Province ending,3-pile ending,resignation,w/o resignation,VP winner,w/o resignation,VP loser,w/o resignation,decisions (per player),time (minutes),empty pile,in deck,in deck %,winner in deck,winner in deck %,loser in deck,loser in deck %,skill multiplier,first player win rate,cost,Thunderdominion 2023,landscape,Event,Landmark,Project,Way,Ally,Trait,village,draw,terminal draw,draw-to-x,nonterminal draw,trashing,thinning,trashing multiple cards,trashing curses,trashing treasures,trashing victory cards,trashing actions,trash for benefit,additional gains,+buy,alt VP,VP tokens,attack,handsize attack,junking attack,trashing attack,colonies,shelters,potion,duration,night,villagers,coffers,on buy/gain/trash effect,cantrip,throne rooms,cost reduction,disappearing money,sifter,exiler,horses,loot
Clashes,Clashes,Allies,"4,047",22%,32%,12%,56%,15.6,18.2,18.3,17.9,13.5,26,41,18,28,147,16,3%,4.1,93%,4.2,93%,3.9,92%,1.02,59%,"131,594",1%,46%,11%,43%,17.9,20.4,20.2,21.3,14.8,32,43,22,30,138,15,3%,3.6,86%,3.7,87%,3.5,86%,1.01,56%,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Battle Plan,Clashes,Allies,"4,047",22%,32%,12%,56%,15.6,18.2,18.3,17.9,13.5,26,41,18,28,147,16,0%,1.5,83%,1.6,85%,1.4,81%,1.02,59%,"131,594",1%,46%,11%,43%,17.9,20.4,20.2,21.3,14.8,32,43,22,30,138,15,0%,1.3,74%,1.3,76%,1.2,72%,1.01,56%,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Archer,Clashes,Allies,"4,047",22%,32%,12%,56%,15.6,18.2,18.3,17.9,13.5,26,41,18,28,147,16,0%,0.6,53%,0.6,53%,0.6,53%,1.02,59%,"131,594",1%,46%,11%,43%,17.9,20.4,20.2,21.3,14.8,32,43,22,30,138,15,0%,0.7,53%,0.7,53%,0.7,52%,1.01,56%,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warlord,Clashes,Allies,"4,047",22%,32%,12%,56%,15.6,18.2,18.3,17.9,13.5,26,41,18,28,147,16,0%,1.4,74%,1.5,76%,1.4,73%,1.02,59%,"131,594",1%,46%,11%,43%,17.9,20.4,20.2,21.3,14.8,32,43,22,30,138,15,0%,1.1,61%,1.2,62%,1.1,60%,1.01,56%,5,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Territory,Clashes,Allies,"4,047",22%,32%,12%,56%,15.6,18.2,18.3,17.9,13.5,26,41,18,28,147,16,0%,0.5,26%,0.5,26%,0.5,26%,1.02,59%,"131,594",1%,46%,11%,43%,17.9,20.4,20.2,21.3,14.8,32,43,22,30,138,15,0%,0.5,29%,0.5,29%,0.5,29%,1.01,56%,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clerk,Clerk,Prosperity,"4,083",0%,28%,24%,48%,14.8,16.4,17.2,15.5,13.1,25,35,16,23,119,12,3%,1.2,70%,1.2,70%,1.2,69%,0.91,59%,"146,054",0%,50%,15%,35%,17.9,19.5,19.5,19.5,14.9,34,41,23,29,117,13,4%,1.4,75%,1.4,75%,1.4,75%,0.94,56%,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coastal Haven,Coastal Haven,Allies,"1,823",0%,29%,23%,48%,13.5,14.8,15.3,14.2,12.0,24,33,15,21,125,13,0%,0.0,0%,0.0,0%,0.0,0%,1.12,62%,"51,888",0%,49%,15%,36%,16.3,17.8,17.8,17.5,13.6,31,38,21,26,124,13,0%,0.0,0%,0.0,0%,0.0,0%,0.99,56%,-,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cobbler,Cobbler,Nocturne,"4,524",0%,29%,26%,45%,13.9,15.1,15.6,14.5,12.4,25,33,17,22,117,12,1%,0.8,43%,0.8,44%,0.8,43%,0.96,60%,"122,957",0%,49%,17%,35%,16.5,17.9,17.9,17.7,13.8,32,39,22,27,114,12,0%,0.5,34%,0.5,34%,0.5,33%,0.93,56%,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Coin of the Realm,Coin of the Realm,Adventures,"4,598",0%,28%,27%,45%,13.7,14.8,15.5,14.0,12.2,24,32,16,21,118,12,15%,2.0,71%,2.0,71%,1.9,72%,0.97,60%,"126,897",0%,48%,17%,35%,16.3,17.7,17.8,17.2,13.7,32,38,21,26,115,12,9%,1.7,69%,1.7,69%,1.6,69%,0.95,56%,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collection,Collection,Prosperity,"3,958",1%,6%,47%,46%,13.5,14.6,17.9,14.2,12.2,34,44,19,25,109,11,22%,2.6,82%,2.7,83%,2.5,81%,1.10,59%,"146,416",0%,24%,40%,36%,16.8,18.2,19.8,17.3,14.2,40,47,25,30,113,12,18%,2.5,84%,2.6,84%,2.4,83%,1.07,56%,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colonnade,Colonnade,Empires,"2,268",8%,26%,24%,51%,13.9,15.5,16.2,14.8,12.4,28,38,19,26,117,12,0%,0.0,0%,0.0,0%,0.0,0%,0.91,62%,"66,296",0%,45%,18%,38%,16.7,18.3,18.5,18.0,13.9,36,43,24,30,117,12,0%,0.0,0%,0.0,0%,0.0,0%,0.98,57%,-,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colony,Colony/Platinum,Prosperity,"11,644",0%,24%,28%,48%,14.2,15.8,17.3,14.5,12.5,31,43,19,28,122,12,21%,1.5,54%,1.6,55%,1.4,52%,1.06,59%,"403,797",0%,45%,20%,36%,18.1,19.9,20.7,18.3,14.7,45,57,29,38,124,13,39%,2.3,71%,2.4,72%,2.2,69%,1.03,56%,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Platinum,Colony/Platinum,Prosperity,"11,644",0%,24%,28%,48%,14.2,15.8,17.3,14.5,12.5,31,43,19,28,122,12,0%,0.9,45%,0.9,46%,0.9,44%,1.06,59%,"403,797",0%,45%,20%,36%,18.1,19.9,20.7,18.3,14.7,45,57,29,38,124,13,1%,1.5,67%,1.6,68%,1.5,65%,1.03,56%,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commerce,Commerce,Menagerie,"2,491",0%,32%,22%,46%,14.0,15.3,16.0,14.3,12.4,25,34,16,22,116,12,0%,0.0,0%,0.0,0%,0.0,0%,0.95,59%,"67,505",0%,50%,16%,35%,16.6,18.1,18.1,18.0,13.9,31,38,21,26,114,12,0%,0.0,0%,0.0,0%,0.0,0%,0.91,56%,5,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conclave,Conclave,Nocturne,"4,614",0%,31%,23%,46%,14.0,15.3,15.7,14.6,12.6,26,34,17,23,116,12,6%,1.6,70%,1.6,70%,1.6,69%,0.99,59%,"168,407",0%,56%,13%,31%,17.0,18.2,18.2,18.5,14.2,33,39,23,27,110,12,6%,1.8,79%,1.8,79%,1.8,78%,0.88,56%,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Conquest,Conquest,Empires,"2,513",0%,29%,25%,46%,14.1,15.7,16.7,14.6,12.3,26,36,17,24,119,12,0%,0.0,0%,0.0,0%,0.0,0%,0.94,58%,"67,393",0%,49%,16%,35%,16.9,18.4,18.5,18.1,14.1,33,40,22,28,116,12,0%,0.0,0%,0.0,0%,0.0,0%,0.92,56%,6,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conspirator,Conspirator,Intrigue,"4,659",0%,31%,21%,48%,13.6,14.9,15.5,14.0,12.2,25,33,16,22,113,11,18%,2.2,70%,2.2,71%,2.1,69%,0.97,61%,"181,918",0%,55%,13%,33%,16.6,17.9,17.9,17.9,13.9,32,38,21,26,108,11,11%,1.9,69%,1.9,70%,1.8,69%,0.91,56%,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
Contraband,Contraband,deprecated,767,0%,33%,22%,45%,14.6,16.1,16.5,15.6,12.8,28,36,19,26,120,12,0%,0.1,10%,0.1,11%,0.1,10%,0.88,57%,"21,713",0%,48%,16%,35%,17.1,18.7,18.7,18.8,14.1,34,41,23,29,115,13,0%,0.2,14%,0.2,14%,0.2,14%,0.91,56%,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contract,Contract,Allies,"5,370",0%,31%,24%,45%,13.9,15.1,15.5,14.5,12.4,25,34,16,22,122,13,5%,1.3,58%,1.4,59%,1.3,57%,0.95,58%,"151,261",0%,52%,14%,34%,16.5,17.9,17.9,17.8,13.8,32,39,22,27,117,13,3%,1.2,57%,1.2,57%,1.1,56%,0.95,56%,5,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Copper,Copper,always,"183,556",0%,29%,25%,47%,13.7,15.0,15.7,14.3,12.3,25,33,16,22,117,12,0%,3.7,81%,3.6,80%,3.8,82%,0.97,59%,"8,578,190",0%,50%,17%,33%,16.9,18.3,18.2,18.5,14.1,31,37,21,26,111,11,0%,4.2,84%,4.1,83%,4.2,85%,0.88,56%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corsair,Corsair,Seaside,"4,182",0%,31%,24%,45%,14.2,15.5,16.2,14.7,12.6,26,34,17,23,118,12,1%,0.6,30%,0.6,31%,0.6,29%,0.92,57%,"149,863",0%,51%,15%,34%,17.1,18.5,18.5,18.4,14.3,32,39,22,27,113,12,1%,0.8,51%,0.8,51%,0.8,51%,0.92,56%,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Council Room,Council Room,Base,"4,543",1%,32%,25%,44%,13.4,14.5,15.0,13.8,12.0,26,34,17,22,113,12,2%,1.0,49%,1.0,50%,0.9,48%,0.84,59%,"1,124,083",0%,53%,18%,29%,17.1,18.3,17.9,19.3,14.4,30,35,20,24,104,10,0%,0.6,39%,0.6,39%,0.6,38%,0.76,56%,5,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Count,Count,Dark Ages,"4,479",0%,31%,22%,47%,13.9,15.2,15.8,14.4,12.5,26,35,17,23,118,12,0%,0.5,43%,0.5,43%,0.5,43%,0.96,59%,"128,649",0%,51%,14%,35%,16.6,18.1,18.1,18.1,14.0,33,40,22,28,114,12,0%,0.5,39%,0.5,39%,0.5,39%,0.93,56%,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Counterfeit,Counterfeit,Dark Ages,"4,617",0%,31%,24%,46%,13.5,14.7,15.2,14.0,12.1,25,34,15,21,118,12,1%,1.2,84%,1.2,85%,1.2,83%,1.03,59%,"168,021",0%,53%,14%,33%,16.5,17.8,17.8,17.8,13.9,33,39,21,26,114,12,0%,1.0,72%,1.1,72%,1.0,71%,0.96,56%,5,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
Counting House,Counting House,deprecated,705,2%,34%,21%,45%,14.6,16.3,16.9,15.2,12.6,28,38,18,26,115,12,0%,0.1,5%,0.1,5%,0.1,5%,0.99,60%,"29,798",1%,53%,14%,33%,17.3,18.8,18.7,19.0,14.4,34,40,23,28,110,13,0%,0.1,7%,0.1,7%,0.1,7%,0.88,56%,5,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Courier,Courier,Allies,"4,954",0%,32%,21%,47%,13.8,15.1,15.8,14.1,12.3,26,34,17,23,117,12,9%,1.5,60%,1.5,60%,1.5,60%,0.98,59%,"194,569",0%,55%,12%,33%,16.6,17.9,17.9,17.9,13.9,32,38,22,27,110,12,5%,1.3,59%,1.4,59%,1.3,59%,0.87,56%,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Courtier,Courtier,Intrigue,"4,527",0%,34%,21%,45%,13.7,14.9,15.3,14.3,12.3,26,35,17,23,116,12,1%,1.0,58%,1.0,59%,1.0,56%,0.99,60%,"129,593",0%,55%,12%,33%,16.4,17.7,17.7,17.6,13.7,33,40,22,27,111,12,1%,0.9,60%,0.9,61%,0.9,59%,0.94,56%,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Courtyard,Courtyard,Intrigue,"4,604",0%,32%,23%,45%,13.8,15.1,15.6,14.3,12.2,25,34,17,22,118,12,7%,1.2,54%,1.2,54%,1.2,54%,0.90,60%,"181,820",0%,54%,14%,33%,16.7,18.0,18.0,18.1,13.9,32,38,22,27,111,12,3%,0.9,46%,0.9,46%,0.9,46%,0.87,56%,2,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coven,Coven,Menagerie,"4,550",1%,23%,31%,45%,14.7,16.1,17.2,15.3,12.9,21,28,13,18,112,11,3%,1.5,68%,1.6,70%,1.4,67%,0.87,60%,"153,015",1%,43%,25%,33%,17.9,19.5,19.8,18.9,14.8,29,34,18,23,109,11,3%,1.9,84%,2.0,85%,1.9,83%,0.89,57%,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Crafters' Guild,Crafters' Guild,Allies,"1,824",0%,26%,27%,48%,13.2,14.5,15.0,14.0,11.8,23,31,15,21,117,12,0%,0.0,0%,0.0,0%,0.0,0%,0.97,59%,"51,895",0%,46%,19%,36%,16.1,17.5,17.8,17.0,13.5,31,38,20,26,117,13,0%,0.0,0%,0.0,0%,0.0,0%,0.94,56%,-,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crop Rotation,Crop Rotation,Renaissance,"2,415",1%,33%,21%,46%,13.7,14.8,15.4,14.0,12.2,26,34,16,22,120,12,0%,0.0,0%,0.0,0%,0.0,0%,0.89,59%,"66,503",0%,51%,14%,35%,16.0,17.3,17.3,17.3,13.7,32,39,21,26,117,12,0%,0.0,0%,0.0,0%,0.0,0%,0.83,57%,6,8,1,0,0,1,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Crossroads,Crossroads,Hinterlands,"4,661",0%,27%,22%,50%,13.7,15.1,15.7,14.3,12.4,25,34,16,22,116,12,6%,1.6,77%,1.6,78%,1.6,77%,0.96,59%,"155,754",0%,49%,15%,36%,16.6,18.1,18.1,18.2,14.0,33,39,21,27,113,12,7%,1.7,77%,1.8,77%,1.7,77%,0.91,56%,2,14,0,0,0,0,0,0,0,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crown,Crown,Empires,"4,487",0%,26%,23%,51%,13.7,15.1,15.7,14.4,12.3,23,32,14,20,117,12,16%,2.2,74%,2.3,76%,2.1,72%,1.00,59%,"119,072",0%,48%,15%,37%,16.5,18.0,18.1,17.7,13.9,31,39,21,26,115,12,6%,1.6,68%,1.6,69%,1.5,68%,0.95,56%,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Crypt,Crypt,Nocturne,"4,431",0%,32%,22%,46%,14.0,15.3,15.8,14.6,12.5,26,35,16,23,115,12,0%,0.5,30%,0.5,31%,0.5,29%,0.94,59%,"123,110",0%,51%,15%,34%,16.6,18.0,18.0,17.9,13.9,32,39,22,27,113,12,0%,0.3,23%,0.3,23%,0.3,23%,0.94,56%,5,20,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Crystal Ball,Crystal Ball,Prosperity,"4,063",0%,32%,23%,45%,14.2,15.4,16.0,14.6,12.7,27,35,17,23,121,12,4%,1.1,49%,1.1,50%,1.1,47%,0.90,59%,"159,080",0%,55%,13%,32%,17.0,18.3,18.3,18.2,14.3,35,41,23,28,115,12,4%,1.4,62%,1.4,63%,1.3,61%,0.88,56%,5,11,0,0,0,0,0,0,0,0.5,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultist,Cultist,Dark Ages,"2,819",36%,18%,31%,50%,14.7,16.8,18.2,16.0,12.6,20,28,13,19,107,10,18%,2.3,71%,2.4,73%,2.1,69%,0.80,61%,"114,130",4%,34%,27%,39%,17.4,19.4,19.9,18.7,14.3,28,35,17,23,113,12,11%,2.1,72%,2.2,73%,2.0,71%,0.89,57%,5,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Curse,Curse,always,"183,556",0%,29%,25%,47%,13.7,15.0,15.7,14.3,12.3,25,33,16,22,117,12,13%,0.6,23%,0.6,22%,0.7,23%,0.97,59%,"8,578,190",0%,50%,17%,33%,16.9,18.3,18.2,18.5,14.1,31,37,21,26,111,11,15%,0.8,27%,0.8,27%,0.9,28%,0.88,56%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cursed Village,Cursed Village,Nocturne,"4,408",0%,27%,25%,48%,13.3,14.5,15.2,13.8,12.0,23,32,14,20,117,12,14%,1.9,64%,1.9,65%,1.8,64%,0.96,58%,"120,961",0%,49%,15%,36%,16.2,17.6,17.8,17.2,13.7,32,39,21,26,115,12,5%,1.4,59%,1.4,60%,1.3,59%,0.94,56%,5,5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cutpurse,Cutpurse,Seaside,"4,555",0%,31%,23%,46%,14.4,15.7,16.2,15.0,12.8,26,34,17,23,115,11,0%,0.3,25%,0.3,26%,0.3,25%,0.91,59%,"181,513",0%,53%,14%,33%,17.3,18.7,18.7,18.9,14.4,32,38,22,27,110,12,0%,0.4,35%,0.4,36%,0.4,35%,0.87,56%,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Death Cart,Death Cart,Dark Ages,"4,454",0%,30%,25%,45%,13.8,15.1,15.9,14.3,12.2,25,33,16,22,112,12,0%,0.3,20%,0.3,19%,0.3,20%,0.96,59%,"119,776",0%,50%,16%,34%,16.5,18.0,18.1,17.8,13.8,32,38,21,26,111,12,0%,0.3,22%,0.3,22%,0.3,22%,0.93,56%,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Defiled Shrine,Defiled Shrine,Empires,"2,288",6%,29%,22%,49%,14.5,16.0,16.6,15.2,13.0,29,39,20,26,120,12,0%,0.0,0%,0.0,0%,0.0,0%,0.97,59%,"65,028",1%,47%,17%,37%,17.5,19.2,19.2,19.1,14.5,36,44,25,31,119,13,0%,0.0,0%,0.0,0%,0.0,0%,1.01,56%,-,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Delay,Delay,Menagerie,"2,502",0%,30%,24%,46%,13.6,14.8,15.5,14.0,12.1,24,33,15,21,118,12,0%,0.0,0%,0.0,0%,0.0,0%,1.06,60%,"68,063",0%,50%,15%,35%,16.5,17.9,18.0,17.6,13.8,32,38,21,26,115,12,0%,0.0,0%,0.0,0%,0.0,0%,0.99,56%,0,4,1,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delve,Delve,Empires,"2,441",1%,31%,25%,44%,14.1,15.3,15.7,14.7,12.6,26,34,17,22,116,12,0%,0.0,0%,0.0,0%,0.0,0%,0.94,59%,"67,778",0%,51%,16%,33%,16.6,18.0,18.0,17.9,14.0,33,39,22,27,113,12,0%,0.0,0%,0.0,0%,0.0,0%,0.91,56%,2,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demand,Demand,Menagerie,"2,432",0%,28%,25%,47%,13.4,14.8,15.5,14.1,11.8,23,32,15,21,117,12,0%,0.0,0%,0.0,0%,0.0,0%,0.92,59%,"66,010",0%,48%,16%,35%,16.5,18.0,18.0,17.8,13.8,31,38,21,26,116,12,0%,0.0,0%,0.0,0%,0.0,0%,0.94,57%,5,20,1,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Den of Sin,Den of Sin,Nocturne,"4,524",0%,34%,23%,43%,13.7,14.9,15.4,14.2,12.2,26,34,17,23,120,12,24%,2.5,74%,2.5,74%,2.4,73%,0.92,60%,"123,551",0%,52%,14%,34%,16.2,17.6,17.6,17.3,13.7,32,39,22,27,114,12,8%,1.6,64%,1.7,64%,1.6,63%,0.94,56%,5,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Desert Guides,Desert Guides,Allies,"1,803",0%,31%,23%,45%,13.2,14.4,15.0,13.5,11.8,25,33,16,22,124,13,0%,0.0,0%,0.0,0%,0.0,0%,1.08,58%,"51,844",0%,50%,14%,36%,16.0,17.4,17.5,17.1,13.4,31,38,21,26,121,13,0%,0.0,0%,0.0,0%,0.0,0%,1.01,56%,-,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Desperation,Desperation,Menagerie,"2,468",0%,28%,27%,44%,13.5,14.6,15.3,13.9,12.1,23,30,15,20,114,12,0%,0.0,0%,0.0,0%,0.0,0%,0.93,59%,"67,875",0%,49%,17%,34%,16.4,17.7,17.8,17.4,13.7,31,37,20,25,113,12,0%,0.0,0%,0.0,0%,0.0,0%,0.95,56%,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Destrier,Destrier,Menagerie,"4,524",0%,25%,27%,48%,13.3,14.6,15.6,13.7,12.0,22,31,14,20,113,12,37%,3.0,78%,3.1,80%,2.8,76%,0.98,59%,"118,615",0%,46%,17%,37%,16.0,17.5,17.7,16.8,13.5,30,38,20,25,114,12,25%,2.5,74%,2.6,75%,2.4,72%,0.97,56%,6,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Develop,Develop,Hinterlands,"4,693",0%,27%,26%,46%,13.5,14.7,15.7,13.7,12.2,23,31,15,20,115,12,4%,0.8,47%,0.8,47%,0.8,48%,1.06,61%,"134,108",0%,49%,17%,34%,16.6,18.0,18.1,17.8,13.9,32,38,21,26,113,12,1%,0.5,36%,0.5,36%,0.5,36%,0.94,56%,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
